logFC	logCPM	LR	PValue	FDR
HMPREF1120_02343	-1.0645023046916	7.50476134959212	57.1404420315943	4.05775093749702e-14	4.9803256992585e-13
HMPREF1120_06197	1.19101379214678	7.44430085715956	57.0981825313611	4.14588630910527e-14	5.08144206845538e-13
HMPREF1120_08674	-1.16059736315307	7.19995453618884	57.0818677478911	4.18042223194905e-14	5.11667469026784e-13
HMPREF1120_08776	-1.28291309148818	8.88803571175457	57.0717275838623	4.20203232282031e-14	5.13601101476668e-13
HMPREF1120_08057	0.984305737346233	6.50962588055415	57.0656429299766	4.21505318183589e-14	5.13954733046315e-13
HMPREF1120_04024	-1.09773751368312	7.3103200503192	57.0649411990062	4.2165574454971e-14	5.13954733046315e-13
HMPREF1120_04777	-1.44178984866454	4.12181232565181	57.0290960885314	4.29411548660724e-14	5.22687307922151e-13
HMPREF1120_04327	-1.0829130988782	6.26556074301627	56.9177932215867	4.54415688822634e-14	5.52361959026908e-13
HMPREF1120_04442	-1.37633480214504	5.12640727119936	56.8440526693588	4.71778623873102e-14	5.72679629006401e-13
HMPREF1120_06954	-2.79806368559808	6.16936557424617	56.6925104628789	5.09572612300476e-14	6.1770825444435e-13
HMPREF1120_07526	1.20087791202197	5.17103811629688	56.615082563693	5.30037319430319e-14	6.41635587918593e-13
HMPREF1120_03009	-1.31557311206299	4.66393530576512	56.5313874979476	5.53084369958707e-14	6.68619230824226e-13
HMPREF1120_02955	1.05499202020949	7.06948192391106	56.4922091520009	5.64214819558322e-14	6.81142945414876e-13
HMPREF1120_07856	1.39865202623774	6.38124690658083	56.4701538761177	5.7057896685939e-14	6.87886266048626e-13
HMPREF1120_02144	-1.08117183881601	5.36259391830322	56.4365288346113	5.80420121405059e-14	6.98797358699797e-13
HMPREF1120_04988	-1.45608071984077	7.2148707706288	56.3352175496226	6.1110992189031e-14	7.3474535778839e-13
HMPREF1120_04733	-1.60771380670624	5.63640403289794	56.3305468625111	6.12563304673323e-14	7.35492109157358e-13
HMPREF1120_02455	1.80370143350574	3.61275034299135	56.3153385732341	6.17319692213834e-14	7.40197302590726e-13
HMPREF1120_01295	-1.06954992618945	6.54049347197643	56.2420128657155	6.40776042951204e-14	7.67281557121923e-13
HMPREF1120_01951	-1.35279167207317	4.64439057806784	56.2210068366098	6.47658587112719e-14	7.74473468784181e-13
HMPREF1120_04832	-1.08273668828264	6.50641577412158	56.0931508926741	6.91174755958674e-14	8.25393421406324e-13
HMPREF1120_03484	-0.922412092249362	6.71668312305835	56.089541306642	6.92444857801861e-14	8.25794225154527e-13
HMPREF1120_03119	1.12632821379634	7.27730328556557	56.0024077494848	7.23823212410144e-14	8.62051984914885e-13
HMPREF1120_03096	-1.52056620381407	4.50137470623933	55.9942491155027	7.26833151999701e-14	8.64471677553345e-13
HMPREF1120_08580	-1.60907257468596	4.73532341871283	55.8409251771582	7.85786204894006e-14	9.3333235116241e-13
HMPREF1120_05919	-1.10458781021603	6.55716200908211	55.8282498319179	7.90868879818972e-14	9.38108495430907e-13
HMPREF1120_01997	-1.3406350187219	9.08759524804646	55.8202068163625	7.94111086936482e-14	9.40691645476903e-13
HMPREF1120_03669	-1.60119300895476	3.99270231514296	55.7951259137708	8.04307055115221e-14	9.51494169485035e-13
HMPREF1120_05093	-1.57726115155489	4.6733875272442	55.6605736811673	8.61284231146319e-14	1.01753592922995e-12
HMPREF1120_04385	-1.56719248602868	4.12461767905269	55.6187861004151	8.79788426247473e-14	1.03800938888504e-12
HMPREF1120_04063	-1.27913707741468	5.12288794914036	55.5886127907111	8.93396464524535e-14	1.05265927426711e-12
HMPREF1120_07940	1.147988833518	5.82029968456931	55.3565885141392	1.00532339248229e-13	1.18296176023515e-12
HMPREF1120_05181	-1.0109466496381	6.45607655928568	55.3366773751271	1.01555853248934e-13	1.19341632335216e-12
HMPREF1120_04628	0.918436086963199	6.67788118753676	55.2661210976486	1.05267398480628e-13	1.23388155573315e-12
HMPREF1120_04318	1.02418402968434	6.08960443021203	55.2659125707695	1.05278566597577e-13	1.23388155573315e-12
HMPREF1120_01082	-1.31336414465662	5.42731789930562	55.2306092241113	1.07186508138115e-13	1.25457903631327e-12
HMPREF1120_01525	1.58242442716853	4.45327509101643	55.1570174378316	1.11275679774358e-13	1.30071849492858e-12
HMPREF1120_06194	0.95448964471614	6.27752757333845	55.1444315202646	1.11990492744417e-13	1.30734476140346e-12
HMPREF1120_02794	-1.27053054018125	6.72226850087645	55.1361320421092	1.12464370835787e-13	1.31114465049585e-12
HMPREF1120_01889	-2.16207046956528	3.87911071610488	55.1160457738427	1.13619563749997e-13	1.3228670419746e-12
HMPREF1120_05529	1.12851244456396	5.30704566129586	55.0830872208036	1.15540842443355e-13	1.34346634825253e-12
HMPREF1120_06431	1.06064866437392	6.76335593784377	54.9831661369199	1.21566581793888e-13	1.41167395967489e-12
HMPREF1120_06044	-0.992222416780522	7.01434762668443	54.9728627463055	1.22205539414686e-13	1.41723143281834e-12
HMPREF1120_00512	1.18039878115179	7.66436157059796	54.897742405027	1.26966767159407e-13	1.4705181145317e-12
HMPREF1120_01672	1.14553404248169	7.23078227587811	54.8047328494287	1.33119812374958e-13	1.53976411250982e-12
HMPREF1120_03460	1.40893758662184	5.4607662137342	54.7606682993671	1.36138196574884e-13	1.57261861847353e-12
HMPREF1120_07540	-1.06012056850234	5.79095135319563	54.6542946545834	1.43709927877308e-13	1.65685486756566e-12
HMPREF1120_04550	-2.17680442558741	4.07444690921782	54.6529904790497	1.43805327987197e-13	1.65685486756566e-12
HMPREF1120_03766	-1.30259767344249	7.92883885093851	54.5138972066906	1.54352409602002e-13	1.77605760892303e-12
HMPREF1120_08118	0.889548066429852	6.78927672914083	54.4893631365589	1.56291504789669e-13	1.79603124554786e-12
HMPREF1120_07548	1.07855787508657	8.17211202489586	54.4712415721335	1.5773941022296e-13	1.81031580277961e-12
HMPREF1120_06876	1.07115239389649	5.41762419681884	54.4541986922281	1.59113374171886e-13	1.82371580746687e-12
HMPREF1120_04774	1.04385358463366	7.00563297881132	54.4289578972848	1.61170269596175e-13	1.84489853940596e-12
HMPREF1120_07541	-1.0543656730434	5.35967833440425	54.4101286000233	1.62721994483473e-13	1.86025131338997e-12
HMPREF1120_08370	1.13376853283127	6.98331234450825	54.2412064309054	1.77328937309635e-13	2.02461992119541e-12
HMPREF1120_02199	-0.99216834401914	6.20435363410058	54.1906268944037	1.81952713472622e-13	2.0747304889775e-12
HMPREF1120_00848	-0.988449635241171	7.58656860752519	54.1765055443187	1.83265038827316e-13	2.08350930523284e-12
HMPREF1120_03360	-0.982010276722445	7.25157791238935	54.1761946648471	1.83294035775323e-13	2.08350930523284e-12
HMPREF1120_01403	1.86542799587813	4.36519486329185	54.1747384462916	1.8342992412257e-13	2.08350930523284e-12
HMPREF1120_07576	-1.57237504902957	5.05850791200643	54.1548192422201	1.85298854572662e-13	2.1020359150945e-12
HMPREF1120_01876	0.940630710163792	6.26512272130673	54.1503629645075	1.85719568643929e-13	2.10410747193128e-12
HMPREF1120_03209	-1.10193466448568	6.68668464093501	54.1442023556994	1.86302761920388e-13	2.10801217297115e-12
HMPREF1120_06297	-1.23984958722939	6.29031823225066	54.0401345462082	1.96435924294357e-13	2.21982642325989e-12
HMPREF1120_08253	-1.17204948326596	5.63314828220319	54.0250330078457	1.97951501171057e-13	2.23409631653721e-12
HMPREF1120_04998	-1.07759099024193	5.7611941151001	53.9617058550457	2.04435418133476e-13	2.30433136485398e-12
HMPREF1120_03280	-1.00307222195174	6.33858881016359	53.8843926976041	2.12640122774821e-13	2.39375893625617e-12
HMPREF1120_02391	1.14579858956795	5.29032596078003	53.8007428277423	2.21888814024967e-13	2.49469650068528e-12
HMPREF1120_05170	1.866973430731	3.73312603542051	53.7916877233999	2.22913824557121e-13	2.5030361723142e-12
HMPREF1120_03259	0.898032049267954	6.30288053545714	53.7469834605218	2.28044070480546e-13	2.55739270410734e-12
HMPREF1120_06341	-1.36039410121604	4.84134816143458	53.731005104596	2.29906261589893e-13	2.57500840769314e-12
HMPREF1120_00197	-1.88330452033316	3.43274185987799	53.7277003844295	2.30293303769536e-13	2.57607838659669e-12
HMPREF1120_02709	-1.0675947447772	5.64766294703179	53.7134350128976	2.31971530962512e-13	2.59157069420445e-12
HMPREF1120_03477	-1.26850314413052	9.85278296822653	53.5059551480331	2.5781014251514e-13	2.87660129975542e-12
HMPREF1120_04521	-1.19083633916773	6.49901690546321	53.3243114171231	2.82785085312695e-13	3.15128852321348e-12
HMPREF1120_04305	1.03207344147528	5.67426640232375	53.2498683144897	2.93707157045035e-13	3.26711269845499e-12
HMPREF1120_06595	1.97941466111218	3.6668763443784	53.248457724885	2.93918139105094e-13	3.26711269845499e-12
HMPREF1120_04947	-1.46277300630694	4.50428020153181	53.2235619797717	2.97666856486699e-13	3.30462564167457e-12
HMPREF1120_04272	-1.08259957274915	7.86821807161038	53.1784765167593	3.04577868200556e-13	3.37710742947091e-12
HMPREF1120_02761	1.00668969487141	6.01377619624517	53.1106007930043	3.15286325925292e-13	3.49146022832307e-12
HMPREF1120_05039	-0.982465462768657	6.04362262701308	53.0669775081941	3.22366629408848e-13	3.56539912901876e-12
HMPREF1120_08124	1.03116303088171	7.0873343346429	53.0538616523463	3.24526354398896e-13	3.5847992422788e-12
HMPREF1120_07111	0.989282504502976	6.85703264484847	52.9546911814913	3.41331830489235e-13	3.76572957057849e-12
HMPREF1120_07783	1.07701443942581	7.68752590098242	52.8424814265876	3.61399445196669e-13	3.98215323840769e-12
HMPREF1120_06762	-1.23300108917326	8.54998356637	52.8293887324387	3.63816562178726e-13	4.00379447070162e-12
HMPREF1120_01627	1.1429587415344	8.82608738542399	52.7556605620518	3.77733118637781e-13	4.15177558383342e-12
HMPREF1120_03708	0.878068197914174	6.52126293218414	52.707135922983	3.87181799131491e-13	4.25034230922359e-12
HMPREF1120_00518	-0.945893455306213	5.74865428946489	52.7012119170782	3.88351398849299e-13	4.25789244619263e-12
HMPREF1120_05674	1.03756154431396	6.61804391333348	52.6841525369918	3.9173928620699e-13	4.28971508328522e-12
HMPREF1120_07857	-1.07941244981904	6.80067535148493	52.5979240731668	4.09321648043088e-13	4.47670223237224e-12
HMPREF1120_04795	2.46687937099326	5.25974018908949	52.575566059674	4.14008064534581e-13	4.52236003249949e-12
HMPREF1120_03134	-2.16269640639187	4.41917761027965	52.5126761218167	4.27480212230305e-13	4.66375634009779e-12
HMPREF1120_00118	-1.33863881480892	4.24470055975714	52.4638749557611	4.3823584815976e-13	4.77520368703797e-12
HMPREF1120_07855	1.05794662649041	7.94676124800246	52.4260326144577	4.46762252557218e-13	4.86211579537947e-12
HMPREF1120_05545	1.22520563849648	8.9399194596488	52.2420637417127	4.90638269462724e-13	5.33305090681685e-12
HMPREF1120_00739	-0.990912364402973	7.24598983168575	52.1605253325041	5.11439826446724e-13	5.55232646966794e-12
HMPREF1120_08572	2.18720618756957	9.22724021628639	52.0180858575924	5.49917832601532e-13	5.95847403727517e-12
HMPREF1120_02651	-0.884720308736461	6.43253750888661	52.0170796308467	5.50199707413889e-13	5.95847403727517e-12
HMPREF1120_03520	0.927977994001354	6.43194569318573	51.9403142105942	5.72135841555215e-13	6.18845095694423e-12
HMPREF1120_07789	-1.32080048586383	4.64983516397291	51.9215948608955	5.77616412718013e-13	6.24009320194264e-12
HMPREF1120_00637	-2.31355712501694	2.88270915475055	51.9019224665908	5.83432635976377e-13	6.2952310184655e-12
HMPREF1120_00809	-1.3896441900754	5.37799509660453	51.6946503221133	6.48391794622726e-13	6.98760766961101e-12
HMPREF1120_06377	-1.14780352763399	5.17951624978609	51.5704068809676	6.9074958775476e-13	7.43502327282438e-12
HMPREF1120_04781	1.40585631799942	7.57467819245639	51.5620570899051	6.93693591113193e-13	7.45762805920595e-12
HMPREF1120_07175	-4.01713901478628	1.64864458874906	51.5563722389451	6.9570516016001e-13	7.47016585702796e-12
HMPREF1120_01129	-0.981499728639558	6.0213096894887	51.5066019597678	7.13567371056944e-13	7.65266366265803e-12
HMPREF1120_05209	-1.45707647543533	11.7791385694864	51.4687944655847	7.27442318174335e-13	7.7920094129777e-12
HMPREF1120_00282	-1.8551041031883	3.94568985117458	51.4341022912932	7.40411374821058e-13	7.92132605241367e-12
HMPREF1120_02425	-0.943628958290202	6.04419479527703	51.2638967240935	8.07470914427803e-13	8.62831979540326e-12
HMPREF1120_07176	1.24306756937726	5.16219677984895	51.2538561680178	8.11611484801504e-13	8.66209020675228e-12
HMPREF1120_01818	1.08165372701245	8.43514441340341	51.2456379710806	8.15016349738226e-13	8.68793664974271e-12
HMPREF1120_01877	1.29936026837182	7.57037525116846	51.2056228734669	8.31800274078716e-13	8.85616749642604e-12
HMPREF1120_04889	1.02045599199991	5.70856496029405	51.0412953570466	9.04430805213467e-13	9.61787608384044e-12
HMPREF1120_05995	1.12869070750189	6.06443597450549	51.029337548737	9.09957287229295e-13	9.66501508082365e-12
HMPREF1120_07231	3.64380759290766	1.93312163848089	50.9980798739514	9.24563640024434e-13	9.80836601067938e-12
HMPREF1120_07723	-1.12396545442678	5.07521768929949	50.9504101628806	9.47292163028167e-13	1.00374350655634e-11
HMPREF1120_08581	-1.77361424647434	3.89085752216579	50.9122654122541	9.6588131910738e-13	1.02221475652119e-11
HMPREF1120_06851	0.959145478464011	6.32026707085891	50.8697603646336	9.87025725215112e-13	1.04315692459013e-11
HMPREF1120_07351	-1.07382144303131	7.60866154863288	50.8667693758207	9.88530938580825e-13	1.04315692459013e-11
HMPREF1120_03403	1.00227494338819	6.58002899709082	50.8654201085553	9.89210708166261e-13	1.04315692459013e-11
HMPREF1120_02615	-1.19252224896855	4.77364863994964	50.7734845838741	1.03664739580916e-12	1.09187759675393e-11
HMPREF1120_04802	2.29379904240343	5.08365685974417	50.7206072172302	1.06495523108269e-12	1.12035825917592e-11
HMPREF1120_04763	-1.03929127125256	6.28818684689229	50.6578391572473	1.0995638716104e-12	1.155391906471e-11
HMPREF1120_00593	1.09425025075674	7.58843826174563	50.6201401613497	1.12088877805711e-12	1.17640072822929e-11
HMPREF1120_04549	2.99967011764368	2.12230886358425	50.5939643443554	1.13593842276388e-12	1.19078147591511e-11
HMPREF1120_03896	1.35835617876088	6.89353615346063	50.5719743668229	1.14873762005203e-12	1.20277184222746e-11
HMPREF1120_00663	1.02084434533864	7.31134188086066	50.5677740458468	1.15119876976138e-12	1.20392231105105e-11
HMPREF1120_04958	1.07443609386344	7.10629302568003	50.5369057358093	1.16944846614136e-12	1.22156218620464e-11
HMPREF1120_06599	1.12201026064611	6.93134824845429	50.4262787552812	1.23726315125541e-12	1.29087301861205e-11
HMPREF1120_01728	-1.00544680108379	5.31452041072457	50.3572839457299	1.28153551995429e-12	1.33548695634859e-11
HMPREF1120_05707	-1.32033734663225	4.37104694348418	50.3288187442154	1.30025973739428e-12	1.35340345104279e-11
HMPREF1120_00084	-0.879238759381825	6.60233033367671	50.3204659634777	1.30580591646989e-12	1.35757728045228e-11
HMPREF1120_07863	0.989163517977516	6.57264342485956	50.3135153707697	1.31043909577455e-12	1.36079321849115e-11
HMPREF1120_02461	1.14948905854026	5.08460783434004	50.2110145265049	1.38070648211142e-12	1.43207783831205e-11
HMPREF1120_00113	-1.24929551947685	4.88884577139062	50.1349589677126	1.43527066421522e-12	1.48692694720631e-11
HMPREF1120_00009	1.8615051001721	3.79613210237501	50.1113869135241	1.45261597653478e-12	1.50313435417305e-11
HMPREF1120_04859	-1.1104502311589	6.77111177810877	50.0980323171771	1.46253577719589e-12	1.51162908340118e-11
HMPREF1120_01246	0.931964656590127	7.17796896774999	50.0216273886227	1.52060691237515e-12	1.56981346783402e-11
HMPREF1120_05624	-0.956892203905431	6.51506109754953	49.9989689900738	1.53826784780003e-12	1.58619287876416e-11
HMPREF1120_06008	-0.950637078648939	6.90235884268802	49.9346404608824	1.58953493055503e-12	1.63714687427912e-11
HMPREF1120_04569	-1.4360469244397	4.28859739760923	49.9071293514248	1.61197882280704e-12	1.65833025112291e-11
HMPREF1120_07171	-0.901463310083893	5.93922803040851	49.8945667406921	1.62233275400079e-12	1.66704122640756e-11
HMPREF1120_08062	-1.37603918996664	5.9675796503218	49.8648295010101	1.64710778178346e-12	1.69053327150063e-11
HMPREF1120_05655	-1.46575694716737	4.2301188173945	49.7715113749742	1.72733928913788e-12	1.77082335244913e-11
HMPREF1120_08426	-0.872079383584756	6.37977862758367	49.5815484871599	1.90295032126277e-12	1.94859466848194e-11
HMPREF1120_08649	2.0710342832406	2.75545637612696	49.5332905025878	1.95033947632585e-12	1.99480902225596e-11
HMPREF1120_06548	1.16022417573366	8.79621313048551	49.5291831324707	1.95442702542364e-12	1.99667880042413e-11
HMPREF1120_06005	-1.31452519661698	4.60917739162813	49.518487122189	1.965111695657e-12	2.00527621876685e-11
HMPREF1120_06842	-3.7667600878297	2.02208436188494	49.4811376906725	2.00288205937666e-12	2.04146121784447e-11
HMPREF1120_06910	2.35648819568939	5.91163717500927	49.2989032478011	2.19785338473115e-12	2.23760718443193e-11
HMPREF1120_07128	-1.5103773295438	3.85910723409371	49.2667449994001	2.23418044439467e-12	2.27197383050813e-11
HMPREF1120_03548	-1.15151556140227	7.77346691768472	49.2288385812543	2.27777317723912e-12	2.31364155945541e-11
HMPREF1120_06612	1.30268814479477	8.08892364322694	49.2162643632638	2.29242084532973e-12	2.32584649944647e-11
HMPREF1120_03557	1.35182093216491	9.09019426561625	49.073917271343	2.4649622078528e-12	2.49803566866918e-11
HMPREF1120_02421	-1.10365545175333	8.97438182849923	48.95386677543	2.62054119755522e-12	2.65266008737634e-11
HMPREF1120_02102	-1.87641814455782	4.58830482579667	48.8304790306395	2.79069190087991e-12	2.82166411076382e-11
HMPREF1120_03446	-1.73233279002745	3.83382395170158	48.7957673801037	2.84052153374774e-12	2.86876443356901e-11
HMPREF1120_01810	1.68409646498184	3.81083876526534	48.7904632615179	2.84821379065529e-12	2.87324945981973e-11
HMPREF1120_03393	-1.65933689661126	6.49213815351727	48.7827612076751	2.85942076358634e-12	2.88126582529219e-11
HMPREF1120_04381	-0.862972292360008	6.60068154427783	48.7325132520385	2.93362567350336e-12	2.95267085156597e-11
HMPREF1120_03744	1.13698144196419	5.47310456264126	48.6927733755795	2.99367485359158e-12	3.00968198875868e-11
HMPREF1120_00171	1.65572564298651	4.4360098645518	48.6608354363846	3.04282524273865e-12	3.05561893978198e-11
HMPREF1120_04560	2.77687833657339	2.19830544115686	48.6232339297951	3.10172757445258e-12	3.11123343648553e-11
HMPREF1120_07264	-0.902544005174606	6.84731719998938	48.5100615734415	3.28598635766023e-12	3.29231989145618e-11
HMPREF1120_01721	0.878756176844297	6.13949501768162	48.4591384779099	3.37243099543566e-12	3.37510449679105e-11
HMPREF1120_03563	-1.11120704812515	5.32596702014986	48.4172354171906	3.44526790349833e-12	3.4440986949338e-11
HMPREF1120_00702	0.992398436311738	5.68438512168919	48.3913713682026	3.49100902578363e-12	3.48588098992654e-11
